 C:\WinTA100\DIL805.PRO\Data\Quenching\2_Isabelle_CQ60_Homogeneizado_30min_06.06.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
   498        12.48844147        0.13209398      124.78976440      124.87251282
   499        12.51354790        0.13473214      125.29753113      125.12356567
   500        12.53861332        0.13329315      125.44889832      125.37411499
   501        12.56363964        0.13499860      125.53627777      125.62452698
   502        12.58870888        0.13449229      125.80514526      125.87516785
   503        12.61381054        0.13531838      125.94190979      126.12619019
   504        12.63883495        0.13566481      126.37845612      126.37644958
   505        12.66394520        0.13497196      126.51634979      126.62753296
   506        12.68899727        0.13659750      126.98260498      126.87816620
   507        12.71401691        0.13579805      127.25942993      127.12826538
   508        12.73909378        0.13763677      127.31739044      127.37900543
   509        12.76420403        0.13670409      127.97499847      127.63015747
   510        12.78924084        0.13761011      128.03771973      127.88047028
   511        12.81432056        0.13795653      128.25236511      128.13127136
   512        12.83946609        0.13753018      128.43557739      128.38270569
   513        12.86452770        0.13942218      128.60662842      128.63327026
   514        12.88961887        0.13864939      128.88366699      128.88436890
   515        12.91468239        0.14043480      129.04019165      129.13500977
   516        12.93976021        0.13878262      129.13055420      129.38562012
   517        12.96482563        0.14078122      129.81867981      129.63630676
   518        12.98992062        0.14019497      129.81262207      129.88719177
   519        13.01499176        0.14014167      130.28005981      130.13795471
   520        13.04005337        0.14115429      130.52388000      130.38867188
   521        13.06513786        0.14070128      130.66563416      130.63952637
   522        13.09019470        0.14243339      131.16362000      130.88986206
   523        13.11523438        0.14123423      131.33992004      131.14041138
   524        13.14033318        0.14280647      131.16011047      131.39138794
   525        13.16547203        0.14256664      131.57022095      131.64265442
   526        13.19048595        0.14296636      131.99436951      131.89295959
   527        13.21554279        0.14387240      132.17895508      132.14350891
   528        13.24057102        0.14349931      132.47821045      132.39370728
   529        13.26569939        0.14539132      132.53091431      132.64495850
   530        13.29076862        0.14384574      133.03813171      132.89582825
   531        13.31585503        0.14579104      133.22470093      133.14645386
   532        13.34098244        0.14445864      133.51515198      133.39781189
   533        13.36601257        0.14616412      133.57127380      133.64810181
   534        13.39109421        0.14592429      133.86534119      133.89901733
   535        13.41614914        0.14616412      133.98352051      134.14956665
   536        13.44125366        0.14741656      134.53355408      134.40065002
   537        13.46628857        0.14677702      134.59809875      134.65106201
   538        13.49139214        0.14866902      134.79841614      134.90206909
   539        13.51649189        0.14749651      135.21679688      135.15293884
   540        13.54157162        0.14885555      135.32048035      135.40374756
   541        13.56663704        0.14840254      135.65165710      135.65441895
   542        13.59173298        0.14901544      135.82066345      135.90531921
   543        13.61683941        0.14957505      136.14431763      136.15658569
   544        13.64192104        0.14925528      136.44662476      136.40718079
   545        13.66697121        0.15077421      136.60121155      136.65777588
   546        13.69205475        0.14973494      136.83900452      136.90863037
   547        13.71710682        0.15189342      137.37701416      137.15911865
   548        13.74218082        0.15077421      137.58711243      137.40980530
   549        13.76727009        0.15173355      137.80909729      137.66076660
   550        13.79230881        0.15205331      137.94790649      137.91108704
   551        13.81742001        0.15223986      138.10089111      138.16224670
   552        13.84246254        0.15346566      138.40570068      138.41271973
   553        13.86754227        0.15226650      138.72326660      138.66334534
   554        13.89263153        0.15429173      138.98506165      138.91445923
