 C:\WinTA100\DIL805.PRO\Data\Quenching\01_Isabelle_QP_Q328oC_P350oC_t10s_09.28.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
   492        24.66696739        0.30838549      246.72100830      246.65774536
   493        24.71703529        0.30966976      247.23104858      247.15843201
   494        24.76714516        0.30964300      247.64247131      247.65963745
   495        24.81721878        0.31012461      248.16972351      248.16030884
   496        24.86737442        0.31116807      248.47828674      248.66178894
   497        24.91750145        0.31223831      249.44181824      249.16304016
   498        24.96767044        0.31304097      249.63833618      249.66476440
   499        25.01780701        0.31419146      250.21330261      250.16613770
   500        25.06796837        0.31437877      250.65879822      250.66769409
   501        25.11804008        0.31483361      251.21051025      251.16854858
   502        25.16815758        0.31579679      251.80326843      251.66964722
   503        25.21824837        0.31625164      252.16769409      252.17050171
   504        25.26841545        0.31756267      252.78678894      252.67214966
   505        25.31856155        0.31817806      253.03227234      253.17375183
   506        25.36872292        0.31906098      253.67878723      253.67521667
   507        25.41889381        0.31999743      254.13638306      254.17709351
   508        25.46897316        0.32037202      254.50111389      254.67779541
   509        25.51906204        0.32082683      255.20141602      255.17875671
   510        25.56917381        0.32146898      255.86219788      255.67991638
   511        25.61934853        0.32307431      256.13482666      256.18161011
   512        25.66945076        0.32366297      256.67068481      256.68261719
   513        25.71956635        0.32467967      257.05319214      257.18371582
   514        25.76963615        0.32492048      257.86090088      257.68450928
   515        25.81976509        0.32510778      258.11465454      258.18566895
   516        25.86998367        0.32588366      258.49154663      258.68789673
   517        25.92010307        0.32684690      259.06436157      259.18923950
   518        25.97019005        0.32807764      259.77951050      259.69000244
   519        26.02027512        0.32920137      260.28613281      260.19088745
   520        26.07042885        0.32970974      260.69619751      260.69244385
   521        26.12056732        0.33075318      261.24246216      261.19372559
   522        26.17077827        0.33120805      261.70748901      261.69586182
   523        26.22095108        0.33168963      262.17446899      262.19754028
   524        26.27097130        0.33281338      262.79064941      262.69784546
   525        26.32115746        0.33337528      263.28585815      263.19964600
   526        26.37125397        0.33428493      263.75531006      263.70068359
   527        26.42143631        0.33581001      264.23379517      264.20227051
   528        26.47155190        0.33669293      264.67428589      264.70364380
   529        26.52169418        0.33709428      265.34036255      265.20507813
   530        26.57182312        0.33730835      265.62939453      265.70629883
   531        26.62196541        0.33832505      266.25720215      266.20767212
   532        26.67213631        0.33894041      266.60824585      266.70947266
   533        26.72226334        0.33993039      267.25094604      267.21066284
   534        26.77242279        0.34075978      267.59661865      267.71228027
   535        26.82254028        0.34183002      268.35192871      268.21347046
   536        26.87273788        0.34252569      268.93878174      268.71533203
   537        26.92282867        0.34319457      269.25454712      269.21649170
   538        26.97295570        0.34370291      269.71777344      269.71759033
   539        27.02300262        0.34423801      270.23583984      270.21798706
   540        27.07310867        0.34538853      270.61026001      270.71920776
   541        27.12327194        0.34661928      271.04870605      271.22076416
   542        27.17341995        0.34768951      271.69027710      271.72213745
   543        27.22354698        0.34838519      272.48800659      272.22360229
   544        27.27367020        0.34897381      272.70336914      272.72482300
   545        27.32386017        0.34921458      273.16854858      273.22653198
   546        27.37396622        0.34948215      273.80407715      273.72775269
   547        27.42413330        0.35119450      274.14810181      274.22946167
   548        27.47425079        0.35164937      274.74871826      274.73046875
   549        27.52436447        0.35304067      275.23751831      275.23178101
   550        27.57448578        0.35376304      275.85287476      275.73294067
   551        27.62459183        0.35459247      276.26733398      276.23388672
   552        27.67476845        0.35467273      276.76980591      276.73580933
   553        27.72486877        0.35568944      277.29440308      277.23675537
   554        27.77496719        0.35643861      277.78839111      277.73770142
