 C:\WinTA100\DIL805.PRO\Data\Quenching\03_Isabelle_CQ60_Homogeneizado_30min_II_09.01.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
   490        12.28965759        0.13138087      122.87752533      122.88466644
   491        12.31471729        0.13127492      123.08322144      123.13526917
   492        12.33982944        0.13156629      123.35337830      123.38626099
   493        12.36491013        0.13214903      123.70755005      123.63719177
   494        12.38997078        0.13209605      124.01467133      123.88784790
   495        12.41507721        0.13275826      124.14758301      124.13883209
   496        12.44013023        0.13262580      124.39914703      124.38932800
   497        12.46522808        0.13357939      124.55955505      124.64047241
   498        12.49029922        0.13357939      124.86667633      124.89102173
   499        12.51536560        0.13384426      125.07186127      125.14174652
   500        12.54045010        0.13482432      125.34314728      125.39253998
   501        12.56552601        0.13471837      125.64414215      125.64346313
   502        12.59056187        0.13569844      125.91994476      125.89374542
   503        12.61564732        0.13546003      126.14975739      126.14455414
   504        12.64073372        0.13659902      126.37451935      126.39549255
   505        12.66582870        0.13633414      126.65596008      126.64627838
   506        12.69086742        0.13686390      126.87905884      126.89675140
   507        12.71592522        0.13731420      127.04843140      127.14729309
   508        12.74100876        0.13731420      127.41447449      127.39810181
   509        12.76609516        0.13773800      127.63761902      127.64891052
   510        12.79118443        0.13816182      127.94026184      127.89994049
   511        12.81622696        0.13863862      128.19761658      128.15019226
   512        12.84133720        0.13892998      128.49760437      128.40138245
   513        12.86643410        0.13924783      128.72853088      128.65242004
   514        12.89157677        0.13975111      128.98194885      128.90370178
   515        12.91662121        0.13991004      129.10983276      129.15426636
   516        12.94170666        0.14070468      129.38624573      129.40519714
   517        12.96680260        0.14057223      129.66484070      129.65611267
   518        12.99183559        0.14147283      129.92893982      129.90641785
   519        13.01693058        0.14081064      130.11680603      130.15745544
   520        13.04201508        0.14157879      130.29287720      130.40818787
   521        13.06704235        0.14210854      130.60462952      130.65847778
   522        13.09211159        0.14239991      130.91799927      130.90925598
   523        13.11720467        0.14271778      131.17364502      131.16015625
   524        13.14224243        0.14303564      131.47201538      131.41053772
   525        13.16733074        0.14401568      131.60099792      131.66136169
   526        13.19242859        0.14337997      131.89988708      131.91247559
   527        13.21749973        0.14454545      132.03959656      132.16287231
   528        13.24254990        0.14438652      132.46223450      132.41360474
   529        13.26762962        0.14510170      132.76679993      132.66436768
   530        13.29271698        0.14518116      132.82460022      132.91529846
   531        13.31776237        0.14549902      133.20417786      133.16572571
   532        13.34286785        0.14666450      133.60565186      133.41670227
   533        13.36797237        0.14629366      133.59677124      133.66777039
   534        13.39307308        0.14658503      133.90966797      133.91882324
   535        13.41814613        0.14708830      134.14407349      134.16949463
   536        13.44325638        0.14772402      134.48110962      134.42045593
   537        13.46831226        0.14788295      134.71104431      134.67123413
   538        13.49336815        0.14833325      135.00546265      134.92172241
   539        13.51842403        0.14891599      135.19789124      135.17225647
   540        13.54348183        0.14888950      135.49957275      135.42282104
   541        13.56855011        0.14944574      135.65667725      135.67358398
   542        13.59361744        0.14971063      135.94206238      135.92413330
   543        13.61869240        0.15047878      136.19337463      136.17494202
   544        13.64374733        0.15050526      136.48384094      136.42555237
   545        13.66881180        0.15061122      136.58819580      136.67611694
   546        13.69384766        0.15180318      137.00660706      136.92654419
   547        13.71887875        0.15122044      137.25338745      137.17691040
   548        13.74394894        0.15206806      137.36558533      137.42747498
   549        13.76900959        0.15249187      137.67745972      137.67819214
   550        13.79407692        0.15307461      137.96122742      137.92893982
   551        13.81913185        0.15291567      138.23100281      138.17930603
   552        13.84415817        0.15323354      138.32417297      138.42973328
   553        13.86927414        0.15442550      138.56645203      138.68081665
   554        13.89439011        0.15421361      138.96238708      138.93186951
